what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1362250038304
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1362250038330
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1362250038376
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1362250038399
started,bundle,org.eclipse.jgit,1.0.0.201106090707-r,"org.eclipse.jgit",1362250038399
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1362250038431
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.core",1362250038479
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1362250038510
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1362250038545
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1362250038562
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1362250038591
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1362250038592
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1362250038592
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1362250038605
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1362250038628
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1362250038657
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1362250038658
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1362250038675
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1362250038685
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1362250038697
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1362250038706
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1362250038713
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1362250038773
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1362250038914
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1362250038933
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1362250038973
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1362250038973
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1362250039079
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1362250039230
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1362250039316
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1362250039366
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1362250039367
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1362250039415
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1362250039459
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1362250039525
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1362250039550
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1362250039679
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1362250039727
started,bundle,com.vectrace.MercurialEclipse,1.9.1.v201111302231,"com.vectrace.MercurialEclipse",1362250039784
os,sysinfo,,,"linux",1362250039792
arch,sysinfo,,,"x86",1362250039792
ws,sysinfo,,,"gtk",1362250039792
locale,sysinfo,,,"en_US",1362250039792
processors,sysinfo,,,"4",1362250039792
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1362250039792
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1362250039792
java.specification.name,sysinfo,,,"Java Platform API Specification",1362250039792
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362250039792
java.specification.version,sysinfo,,,"1.6",1362250039792
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1362250039792
java.version,sysinfo,,,"1.6.0_20",1362250039792
java.vm.info,sysinfo,,,"mixed mode, sharing",1362250039792
java.vm.name,sysinfo,,,"OpenJDK Client VM",1362250039792
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362250039792
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362250039792
java.vm.specification.version,sysinfo,,,"1.0",1362250039792
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1362250039792
java.vm.version,sysinfo,,,"19.0-b09",1362250039792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362250048527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362250120431
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1362250122673
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1362250123872
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1362250157385
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1362250157444
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1362250157461
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1362250158703
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1362250164712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362250169483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362250727393
